Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )


SBI Mutual Fund
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.4354;10.1223;10.4354;03-Apr-2017
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.4334;10.1204;10.4334;05-Apr-2017
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.4174;10.1049;10.4174;06-Apr-2017
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.4105;10.0982;10.4105;07-Apr-2017
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.4159;10.1034;10.4159;10-Apr-2017
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.4205;10.1079;10.4205;11-Apr-2017
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.4280;10.1152;10.4280;12-Apr-2017
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.4361;10.1230;10.4361;13-Apr-2017
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.4335;10.1205;10.4335;17-Apr-2017
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.4317;10.1187;10.4317;18-Apr-2017
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.4357;10.1226;10.4357;19-Apr-2017
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.4373;10.1242;10.4373;20-Apr-2017
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.4272;10.1144;10.4272;21-Apr-2017
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.4270;10.1142;10.4270;24-Apr-2017
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.4283;10.1155;10.4283;25-Apr-2017
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.4206;10.1080;10.4206;26-Apr-2017
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.4218;10.1091;10.4218;27-Apr-2017
119792;SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND;10.4219;10.1092;10.4219;28-Apr-2017
119793;SBI CORPORATE BOND FUND - DIRECT PLAN - DIVIDEND;14.4725;14.0383;14.4725;03-Apr-2017
119793;SBI CORPORATE BOND FUND - DIRECT PLAN - DIVIDEND;14.4758;14.0415;14.4758;05-Apr-2017
119793;SBI CORPORATE BOND FUND - DIRECT PLAN - DIVIDEND;14.4582;14.0245;14.4582;06-Apr-2017
119793;SBI CORPORATE BOND FUND - DIRECT PLAN - DIVIDEND;14.4518;14.0182;14.4518;07-Apr-2017
119793;SBI CORPORATE BOND FUND - DIRECT PLAN - DIVIDEND;14.4678;14.0338;14.4678;10-Apr-2017
119793;SBI CORPORATE BOND FUND - DIRECT PLAN - DIVIDEND;14.4774;14.0431;14.4774;11-Apr-2017
119793;SBI CORPORATE BOND FUND - DIRECT PLAN - DIVIDEND;14.4908;14.0561;14.4908;12-Apr-2017
119793;SBI CORPORATE BOND FUND - DIRECT PLAN - DIVIDEND;14.5052;14.0700;14.5052;13-Apr-2017
119793;SBI CORPORATE BOND FUND - DIRECT PLAN - DIVIDEND;14.5143;14.0789;14.5143;17-Apr-2017
119793;SBI CORPORATE BOND FUND - DIRECT PLAN - DIVIDEND;14.5149;14.0795;14.5149;18-Apr-2017
119793;SBI CORPORATE BOND FUND - DIRECT PLAN - DIVIDEND;14.5234;14.0877;14.5234;19-Apr-2017
119793;SBI CORPORATE BOND FUND - DIRECT PLAN - DIVIDEND;14.5290;14.0931;14.5290;20-Apr-2017
119793;SBI CORPORATE BOND FUND - DIRECT PLAN - DIVIDEND;14.5179;14.0824;14.5179;21-Apr-2017
119793;SBI CORPORATE BOND FUND - DIRECT PLAN - DIVIDEND;14.5267;14.0909;14.5267;24-Apr-2017
119793;SBI CORPORATE BOND FUND - DIRECT PLAN - DIVIDEND;14.5315;14.0956;14.5315;25-Apr-2017
119793;SBI CORPORATE BOND FUND - DIRECT PLAN - DIVIDEND;14.5238;14.0881;14.5238;26-Apr-2017
119793;SBI CORPORATE BOND FUND - DIRECT PLAN - DIVIDEND;14.5286;14.0927;14.5286;27-Apr-2017
119793;SBI CORPORATE BOND FUND - DIRECT PLAN - DIVIDEND;14.5318;14.0958;14.5318;28-Apr-2017
118211;SBI CORPORATE BOND FUND - REGULAR PLAN - DAILY DIVIDEND;10.4352;10.1221;10.4352;03-Apr-2017
118211;SBI CORPORATE BOND FUND - REGULAR PLAN - DAILY DIVIDEND;10.4332;10.1202;10.4332;05-Apr-2017
118211;SBI CORPORATE BOND FUND - REGULAR PLAN - DAILY DIVIDEND;10.4172;10.1047;10.4172;06-Apr-2017
118211;SBI CORPORATE BOND FUND - REGULAR PLAN - DAILY DIVIDEND;10.4103;10.098;10.4103;07-Apr-2017
118211;SBI CORPORATE BOND FUND - REGULAR PLAN - DAILY DIVIDEND;10.4156;10.1031;10.4156;10-Apr-2017
118211;SBI CORPORATE BOND FUND - REGULAR PLAN - DAILY DIVIDEND;10.4203;10.1077;10.4203;11-Apr-2017
118211;SBI CORPORATE BOND FUND - REGULAR PLAN - DAILY DIVIDEND;10.4278;10.1150;10.4278;12-Apr-2017
118211;SBI CORPORATE BOND FUND - REGULAR PLAN - DAILY DIVIDEND;10.4359;10.1228;10.4359;13-Apr-2017
118211;SBI CORPORATE BOND FUND - REGULAR PLAN - DAILY DIVIDEND;10.4333;10.1203;10.4333;17-Apr-2017
118211;SBI CORPORATE BOND FUND - REGULAR PLAN - DAILY DIVIDEND;10.4315;10.1186;10.4315;18-Apr-2017
118211;SBI CORPORATE BOND FUND - REGULAR PLAN - DAILY DIVIDEND;10.4354;10.1223;10.4354;19-Apr-2017
118211;SBI CORPORATE BOND FUND - REGULAR PLAN - DAILY DIVIDEND;10.4371;10.1240;10.4371;20-Apr-2017
118211;SBI CORPORATE BOND FUND - REGULAR PLAN - DAILY DIVIDEND;10.4269;10.1141;10.4269;21-Apr-2017
118211;SBI CORPORATE BOND FUND - REGULAR PLAN - DAILY DIVIDEND;10.4268;10.1140;10.4268;24-Apr-2017
118211;SBI CORPORATE BOND FUND - REGULAR PLAN - DAILY DIVIDEND;10.4280;10.1152;10.4280;25-Apr-2017
118211;SBI CORPORATE BOND FUND - REGULAR PLAN - DAILY DIVIDEND;10.4204;10.1078;10.4204;26-Apr-2017
118211;SBI CORPORATE BOND FUND - REGULAR PLAN - DAILY DIVIDEND;10.4216;10.1090;10.4216;27-Apr-2017
118211;SBI CORPORATE BOND FUND - REGULAR PLAN - DAILY DIVIDEND;10.4216;10.1090;10.4216;28-Apr-2017
102506;SBI CORPORATE BOND FUND - REGULAR PLAN - DIVIDEND;13.8434;13.4281;13.8434;03-Apr-2017
102506;SBI CORPORATE BOND FUND - REGULAR PLAN - DIVIDEND;13.846;13.4306;13.846;05-Apr-2017
102506;SBI CORPORATE BOND FUND - REGULAR PLAN - DIVIDEND;13.8289;13.414;13.8289;06-Apr-2017
102506;SBI CORPORATE BOND FUND - REGULAR PLAN - DIVIDEND;13.8224;13.4077;13.8224;07-Apr-2017
102506;SBI CORPORATE BOND FUND - REGULAR PLAN - DIVIDEND;13.8369;13.4218;13.8369;10-Apr-2017
102506;SBI CORPORATE BOND FUND - REGULAR PLAN - DIVIDEND;13.8457;13.4303;13.8457;11-Apr-2017
102506;SBI CORPORATE BOND FUND - REGULAR PLAN - DIVIDEND;13.8583;13.4426;13.8583;12-Apr-2017
102506;SBI CORPORATE BOND FUND - REGULAR PLAN - DIVIDEND;13.8717;13.4555;13.8717;13-Apr-2017
102506;SBI CORPORATE BOND FUND - REGULAR PLAN - DIVIDEND;13.8792;13.4628;13.8792;17-Apr-2017
102506;SBI CORPORATE BOND FUND - REGULAR PLAN - DIVIDEND;13.8794;13.4630;13.8794;18-Apr-2017
102506;SBI CORPORATE BOND FUND - REGULAR PLAN - DIVIDEND;13.8872;13.4706;13.8872;19-Apr-2017
102506;SBI CORPORATE BOND FUND - REGULAR PLAN - DIVIDEND;13.8923;13.4755;13.8923;20-Apr-2017
102506;SBI CORPORATE BOND FUND - REGULAR PLAN - DIVIDEND;13.8814;13.4650;13.8814;21-Apr-2017
102506;SBI CORPORATE BOND FUND - REGULAR PLAN - DIVIDEND;13.8889;13.4722;13.8889;24-Apr-2017
102506;SBI CORPORATE BOND FUND - REGULAR PLAN - DIVIDEND;13.8932;13.4764;13.8932;25-Apr-2017
102506;SBI CORPORATE BOND FUND - REGULAR PLAN - DIVIDEND;13.8855;13.4689;13.8855;26-Apr-2017
102506;SBI CORPORATE BOND FUND - REGULAR PLAN - DIVIDEND;13.8898;13.4731;13.8898;27-Apr-2017
102506;SBI CORPORATE BOND FUND - REGULAR PLAN - DIVIDEND;13.8925;13.4757;13.8925;28-Apr-2017
119798;SBI CORPORATE BOND FUND - DIRECT PLAN -GROWTH;26.801;25.997;26.801;03-Apr-2017
119798;SBI CORPORATE BOND FUND - DIRECT PLAN -GROWTH;26.8072;26.003;26.8072;05-Apr-2017
119798;SBI CORPORATE BOND FUND - DIRECT PLAN -GROWTH;26.7746;25.9714;26.7746;06-Apr-2017
119798;SBI CORPORATE BOND FUND - DIRECT PLAN -GROWTH;26.7627;25.9598;26.7627;07-Apr-2017
119798;SBI CORPORATE BOND FUND - DIRECT PLAN -GROWTH;26.7924;25.9886;26.7924;10-Apr-2017
119798;SBI CORPORATE BOND FUND - DIRECT PLAN -GROWTH;26.8101;26.0058;26.8101;11-Apr-2017
119798;SBI CORPORATE BOND FUND - DIRECT PLAN -GROWTH;26.8351;26.0300;26.8351;12-Apr-2017
119798;SBI CORPORATE BOND FUND - DIRECT PLAN -GROWTH;26.8616;26.0558;26.8616;13-Apr-2017
119798;SBI CORPORATE BOND FUND - DIRECT PLAN -GROWTH;26.8785;26.0721;26.8785;17-Apr-2017
119798;SBI CORPORATE BOND FUND - DIRECT PLAN -GROWTH;26.8795;26.0731;26.8795;18-Apr-2017
119798;SBI CORPORATE BOND FUND - DIRECT PLAN -GROWTH;26.8952;26.0883;26.8952;19-Apr-2017
119798;SBI CORPORATE BOND FUND - DIRECT PLAN -GROWTH;26.9056;26.0984;26.9056;20-Apr-2017
119798;SBI CORPORATE BOND FUND - DIRECT PLAN -GROWTH;26.8851;26.0785;26.8851;21-Apr-2017
119798;SBI CORPORATE BOND FUND - DIRECT PLAN -GROWTH;26.9013;26.0943;26.9013;24-Apr-2017
119798;SBI CORPORATE BOND FUND - DIRECT PLAN -GROWTH;26.9103;26.1030;26.9103;25-Apr-2017
119798;SBI CORPORATE BOND FUND - DIRECT PLAN -GROWTH;26.8961;26.0892;26.8961;26-Apr-2017
119798;SBI CORPORATE BOND FUND - DIRECT PLAN -GROWTH;26.9049;26.0978;26.9049;27-Apr-2017
119798;SBI CORPORATE BOND FUND - DIRECT PLAN -GROWTH;26.9108;26.1035;26.9108;28-Apr-2017
102505;SBI CORPORATE BOND FUND - REGULAR PLAN - GROWTH;26.235;25.448;26.235;03-Apr-2017
102505;SBI CORPORATE BOND FUND - REGULAR PLAN - GROWTH;26.2398;25.4526;26.2398;05-Apr-2017
102505;SBI CORPORATE BOND FUND - REGULAR PLAN - GROWTH;26.2073;25.4211;26.2073;06-Apr-2017
102505;SBI CORPORATE BOND FUND - REGULAR PLAN - GROWTH;26.1951;25.4092;26.1951;07-Apr-2017
102505;SBI CORPORATE BOND FUND - REGULAR PLAN - GROWTH;26.2225;25.4358;26.2225;10-Apr-2017
102505;SBI CORPORATE BOND FUND - REGULAR PLAN - GROWTH;26.2392;25.4520;26.2392;11-Apr-2017
102505;SBI CORPORATE BOND FUND - REGULAR PLAN - GROWTH;26.2630;25.4751;26.2630;12-Apr-2017
102505;SBI CORPORATE BOND FUND - REGULAR PLAN - GROWTH;26.2885;25.4998;26.2885;13-Apr-2017
102505;SBI CORPORATE BOND FUND - REGULAR PLAN - GROWTH;26.3026;25.5135;26.3026;17-Apr-2017
102505;SBI CORPORATE BOND FUND - REGULAR PLAN - GROWTH;26.3031;25.5140;26.3031;18-Apr-2017
102505;SBI CORPORATE BOND FUND - REGULAR PLAN - GROWTH;26.3179;25.5284;26.3179;19-Apr-2017
102505;SBI CORPORATE BOND FUND - REGULAR PLAN - GROWTH;26.3275;25.5377;26.3275;20-Apr-2017
102505;SBI CORPORATE BOND FUND - REGULAR PLAN - GROWTH;26.3068;25.5176;26.3068;21-Apr-2017
102505;SBI CORPORATE BOND FUND - REGULAR PLAN - GROWTH;26.3210;25.5314;26.3210;24-Apr-2017
102505;SBI CORPORATE BOND FUND - REGULAR PLAN - GROWTH;26.3291;25.5392;26.3291;25-Apr-2017
102505;SBI CORPORATE BOND FUND - REGULAR PLAN - GROWTH;26.3147;25.5253;26.3147;26-Apr-2017
102505;SBI CORPORATE BOND FUND - REGULAR PLAN - GROWTH;26.3227;25.5330;26.3227;27-Apr-2017
102505;SBI CORPORATE BOND FUND - REGULAR PLAN - GROWTH;26.3279;25.5381;26.3279;28-Apr-2017
119670;SBI Dynamic Bond Fund - DIRECT PLAN - Dividend;13.7111;13.6768;13.7111;03-Apr-2017
119670;SBI Dynamic Bond Fund - DIRECT PLAN - Dividend;13.7195;13.6852;13.7195;05-Apr-2017
119670;SBI Dynamic Bond Fund - DIRECT PLAN - Dividend;13.6456;13.6115;13.6456;06-Apr-2017
119670;SBI Dynamic Bond Fund - DIRECT PLAN - Dividend;13.6258;13.5917;13.6258;07-Apr-2017
119670;SBI Dynamic Bond Fund - DIRECT PLAN - Dividend;13.6301;13.5960;13.6301;10-Apr-2017
119670;SBI Dynamic Bond Fund - DIRECT PLAN - Dividend;13.6696;13.6354;13.6696;11-Apr-2017
119670;SBI Dynamic Bond Fund - DIRECT PLAN - Dividend;13.7043;13.6700;13.7043;12-Apr-2017
119670;SBI Dynamic Bond Fund - DIRECT PLAN - Dividend;13.7254;13.6911;13.7254;13-Apr-2017
119670;SBI Dynamic Bond Fund - DIRECT PLAN - Dividend;13.7279;13.6936;13.7279;17-Apr-2017
119670;SBI Dynamic Bond Fund - DIRECT PLAN - Dividend;13.7296;13.6953;13.7296;18-Apr-2017
119670;SBI Dynamic Bond Fund - DIRECT PLAN - Dividend;13.7516;13.7172;13.7516;19-Apr-2017
119670;SBI Dynamic Bond Fund - DIRECT PLAN - Dividend;13.7473;13.7129;13.7473;20-Apr-2017
119670;SBI Dynamic Bond Fund - DIRECT PLAN - Dividend;13.7145;13.6802;13.7145;21-Apr-2017
119670;SBI Dynamic Bond Fund - DIRECT PLAN - Dividend;13.7232;13.6889;13.7232;24-Apr-2017
119670;SBI Dynamic Bond Fund - DIRECT PLAN - Dividend;13.7419;13.7075;13.7419;25-Apr-2017
119670;SBI Dynamic Bond Fund - DIRECT PLAN - Dividend;13.7194;13.6851;13.7194;26-Apr-2017
119670;SBI Dynamic Bond Fund - DIRECT PLAN - Dividend;13.7244;13.6901;13.7244;27-Apr-2017
119670;SBI Dynamic Bond Fund - DIRECT PLAN - Dividend;13.7159;13.6816;13.7159;28-Apr-2017
102206;SBI Dynamic Bond Fund - REGULAR PLAN - Dividend  (Previously Magnum NRI - LTP Upto 22/11/09);12.6728;12.6411;12.6728;03-Apr-2017
102206;SBI Dynamic Bond Fund - REGULAR PLAN - Dividend  (Previously Magnum NRI - LTP Upto 22/11/09);12.68;12.6483;12.68;05-Apr-2017
102206;SBI Dynamic Bond Fund - REGULAR PLAN - Dividend  (Previously Magnum NRI - LTP Upto 22/11/09);12.6115;12.58;12.6115;06-Apr-2017
102206;SBI Dynamic Bond Fund - REGULAR PLAN - Dividend  (Previously Magnum NRI - LTP Upto 22/11/09);12.5929;12.5614;12.5929;07-Apr-2017
102206;SBI Dynamic Bond Fund - REGULAR PLAN - Dividend  (Previously Magnum NRI - LTP Upto 22/11/09);12.5962;12.5647;12.5962;10-Apr-2017
102206;SBI Dynamic Bond Fund - REGULAR PLAN - Dividend  (Previously Magnum NRI - LTP Upto 22/11/09);12.6324;12.6008;12.6324;11-Apr-2017
102206;SBI Dynamic Bond Fund - REGULAR PLAN - Dividend  (Previously Magnum NRI - LTP Upto 22/11/09);12.6642;12.6325;12.6642;12-Apr-2017
102206;SBI Dynamic Bond Fund - REGULAR PLAN - Dividend  (Previously Magnum NRI - LTP Upto 22/11/09);12.6835;12.6518;12.6835;13-Apr-2017
102206;SBI Dynamic Bond Fund - REGULAR PLAN - Dividend  (Previously Magnum NRI - LTP Upto 22/11/09);12.6848;12.6531;12.6848;17-Apr-2017
102206;SBI Dynamic Bond Fund - REGULAR PLAN - Dividend  (Previously Magnum NRI - LTP Upto 22/11/09);12.6862;12.6545;12.6862;18-Apr-2017
102206;SBI Dynamic Bond Fund - REGULAR PLAN - Dividend  (Previously Magnum NRI - LTP Upto 22/11/09);12.7062;12.6744;12.7062;19-Apr-2017
102206;SBI Dynamic Bond Fund - REGULAR PLAN - Dividend  (Previously Magnum NRI - LTP Upto 22/11/09);12.7020;12.6702;12.7020;20-Apr-2017
102206;SBI Dynamic Bond Fund - REGULAR PLAN - Dividend  (Previously Magnum NRI - LTP Upto 22/11/09);12.6715;12.6398;12.6715;21-Apr-2017
102206;SBI Dynamic Bond Fund - REGULAR PLAN - Dividend  (Previously Magnum NRI - LTP Upto 22/11/09);12.6788;12.6471;12.6788;24-Apr-2017
102206;SBI Dynamic Bond Fund - REGULAR PLAN - Dividend  (Previously Magnum NRI - LTP Upto 22/11/09);12.6958;12.6641;12.6958;25-Apr-2017
102206;SBI Dynamic Bond Fund - REGULAR PLAN - Dividend  (Previously Magnum NRI - LTP Upto 22/11/09);12.6748;12.6431;12.6748;26-Apr-2017
102206;SBI Dynamic Bond Fund - REGULAR PLAN - Dividend  (Previously Magnum NRI - LTP Upto 22/11/09);12.6791;12.6474;12.6791;27-Apr-2017
102206;SBI Dynamic Bond Fund - REGULAR PLAN - Dividend  (Previously Magnum NRI - LTP Upto 22/11/09);12.6711;12.6394;12.6711;28-Apr-2017
119671;SBI Dynamic Bond Fund - DIRECT PLAN - Growth;21.1618;21.1089;21.1618;03-Apr-2017
119671;SBI Dynamic Bond Fund - DIRECT PLAN - Growth;21.1747;21.1218;21.1747;05-Apr-2017
119671;SBI Dynamic Bond Fund - DIRECT PLAN - Growth;21.0607;21.008;21.0607;06-Apr-2017
119671;SBI Dynamic Bond Fund - DIRECT PLAN - Growth;21.03;20.9774;21.03;07-Apr-2017
119671;SBI Dynamic Bond Fund - DIRECT PLAN - Growth;21.0367;20.9841;21.0367;10-Apr-2017
119671;SBI Dynamic Bond Fund - DIRECT PLAN - Growth;21.0977;21.0450;21.0977;11-Apr-2017
119671;SBI Dynamic Bond Fund - DIRECT PLAN - Growth;21.1512;21.0983;21.1512;12-Apr-2017
119671;SBI Dynamic Bond Fund - DIRECT PLAN - Growth;21.1838;21.1308;21.1838;13-Apr-2017
119671;SBI Dynamic Bond Fund - DIRECT PLAN - Growth;21.1876;21.1346;21.1876;17-Apr-2017
119671;SBI Dynamic Bond Fund - DIRECT PLAN - Growth;21.1903;21.1373;21.1903;18-Apr-2017
119671;SBI Dynamic Bond Fund - DIRECT PLAN - Growth;21.2242;21.1711;21.2242;19-Apr-2017
119671;SBI Dynamic Bond Fund - DIRECT PLAN - Growth;21.2176;21.1646;21.2176;20-Apr-2017
119671;SBI Dynamic Bond Fund - DIRECT PLAN - Growth;21.1669;21.1140;21.1669;21-Apr-2017
119671;SBI Dynamic Bond Fund - DIRECT PLAN - Growth;21.1803;21.1273;21.1803;24-Apr-2017
119671;SBI Dynamic Bond Fund - DIRECT PLAN - Growth;21.2092;21.1562;21.2092;25-Apr-2017
119671;SBI Dynamic Bond Fund - DIRECT PLAN - Growth;21.1745;21.1216;21.1745;26-Apr-2017
119671;SBI Dynamic Bond Fund - DIRECT PLAN - Growth;21.1822;21.1292;21.1822;27-Apr-2017
119671;SBI Dynamic Bond Fund - DIRECT PLAN - Growth;21.1692;21.1163;21.1692;28-Apr-2017
102205;SBI Dynamic Bond Fund - REGULAR PLAN - Growth (Previously Magnum NRI - LTP Upto 22/11/09);20.6031;20.5516;20.6031;03-Apr-2017
102205;SBI Dynamic Bond Fund - REGULAR PLAN - Growth (Previously Magnum NRI - LTP Upto 22/11/09);20.6148;20.5633;20.6148;05-Apr-2017
102205;SBI Dynamic Bond Fund - REGULAR PLAN - Growth (Previously Magnum NRI - LTP Upto 22/11/09);20.5035;20.4522;20.5035;06-Apr-2017
102205;SBI Dynamic Bond Fund - REGULAR PLAN - Growth (Previously Magnum NRI - LTP Upto 22/11/09);20.4732;20.422;20.4732;07-Apr-2017
102205;SBI Dynamic Bond Fund - REGULAR PLAN - Growth (Previously Magnum NRI - LTP Upto 22/11/09);20.4786;20.4274;20.4786;10-Apr-2017
102205;SBI Dynamic Bond Fund - REGULAR PLAN - Growth (Previously Magnum NRI - LTP Upto 22/11/09);20.5376;20.4863;20.5376;11-Apr-2017
102205;SBI Dynamic Bond Fund - REGULAR PLAN - Growth (Previously Magnum NRI - LTP Upto 22/11/09);20.5893;20.5378;20.5893;12-Apr-2017
102205;SBI Dynamic Bond Fund - REGULAR PLAN - Growth (Previously Magnum NRI - LTP Upto 22/11/09);20.6206;20.5690;20.6206;13-Apr-2017
102205;SBI Dynamic Bond Fund - REGULAR PLAN - Growth (Previously Magnum NRI - LTP Upto 22/11/09);20.6227;20.5711;20.6227;17-Apr-2017
102205;SBI Dynamic Bond Fund - REGULAR PLAN - Growth (Previously Magnum NRI - LTP Upto 22/11/09);20.6249;20.5733;20.6249;18-Apr-2017
102205;SBI Dynamic Bond Fund - REGULAR PLAN - Growth (Previously Magnum NRI - LTP Upto 22/11/09);20.6576;20.6060;20.6576;19-Apr-2017
102205;SBI Dynamic Bond Fund - REGULAR PLAN - Growth (Previously Magnum NRI - LTP Upto 22/11/09);20.6507;20.5991;20.6507;20-Apr-2017
102205;SBI Dynamic Bond Fund - REGULAR PLAN - Growth (Previously Magnum NRI - LTP Upto 22/11/09);20.6010;20.5495;20.6010;21-Apr-2017
102205;SBI Dynamic Bond Fund - REGULAR PLAN - Growth (Previously Magnum NRI - LTP Upto 22/11/09);20.6129;20.5614;20.6129;24-Apr-2017
102205;SBI Dynamic Bond Fund - REGULAR PLAN - Growth (Previously Magnum NRI - LTP Upto 22/11/09);20.6406;20.5890;20.6406;25-Apr-2017
102205;SBI Dynamic Bond Fund - REGULAR PLAN - Growth (Previously Magnum NRI - LTP Upto 22/11/09);20.6064;20.5549;20.6064;26-Apr-2017
102205;SBI Dynamic Bond Fund - REGULAR PLAN - Growth (Previously Magnum NRI - LTP Upto 22/11/09);20.6135;20.5620;20.6135;27-Apr-2017
102205;SBI Dynamic Bond Fund - REGULAR PLAN - Growth (Previously Magnum NRI - LTP Upto 22/11/09);20.6004;20.5489;20.6004;28-Apr-2017
119719;SBI Magnum Children Benefit Plan - DIRECT PLAN - GROWTH;48.6319;47.1729;48.6319;03-Apr-2017
119719;SBI Magnum Children Benefit Plan - DIRECT PLAN - GROWTH;48.7633;47.3004;48.7633;05-Apr-2017
119719;SBI Magnum Children Benefit Plan - DIRECT PLAN - GROWTH;48.6001;47.1421;48.6001;06-Apr-2017
119719;SBI Magnum Children Benefit Plan - DIRECT PLAN - GROWTH;48.5729;47.1157;48.5729;07-Apr-2017
119719;SBI Magnum Children Benefit Plan - DIRECT PLAN - GROWTH;48.6534;47.1938;48.6534;10-Apr-2017
119719;SBI Magnum Children Benefit Plan - DIRECT PLAN - GROWTH;48.8920;47.4252;48.8920;11-Apr-2017
119719;SBI Magnum Children Benefit Plan - DIRECT PLAN - GROWTH;48.8590;47.3932;48.8590;12-Apr-2017
119719;SBI Magnum Children Benefit Plan - DIRECT PLAN - GROWTH;48.8809;47.4145;48.8809;13-Apr-2017
119719;SBI Magnum Children Benefit Plan - DIRECT PLAN - GROWTH;48.8801;47.4137;48.8801;17-Apr-2017
119719;SBI Magnum Children Benefit Plan - DIRECT PLAN - GROWTH;48.8988;47.4318;48.8988;18-Apr-2017
119719;SBI Magnum Children Benefit Plan - DIRECT PLAN - GROWTH;49.0467;47.5753;49.0467;19-Apr-2017
119719;SBI Magnum Children Benefit Plan - DIRECT PLAN - GROWTH;49.1473;47.6729;49.1473;20-Apr-2017
119719;SBI Magnum Children Benefit Plan - DIRECT PLAN - GROWTH;49.1428;47.6685;49.1428;21-Apr-2017
119719;SBI Magnum Children Benefit Plan - DIRECT PLAN - GROWTH;49.2900;47.8113;49.2900;24-Apr-2017
119719;SBI Magnum Children Benefit Plan - DIRECT PLAN - GROWTH;49.4200;47.9374;49.4200;25-Apr-2017
119719;SBI Magnum Children Benefit Plan - DIRECT PLAN - GROWTH;49.2900;47.8113;49.2900;26-Apr-2017
119719;SBI Magnum Children Benefit Plan - DIRECT PLAN - GROWTH;49.2475;47.7701;49.2475;27-Apr-2017
119719;SBI Magnum Children Benefit Plan - DIRECT PLAN - GROWTH;49.2843;47.8058;49.2843;28-Apr-2017
101169;SBI Magnum Children Benefit Plan- REGULAR PLAN -Holding Held for <= 1 Year;46.969;45.5599;46.969;03-Apr-2017
101169;SBI Magnum Children Benefit Plan- REGULAR PLAN -Holding Held for <= 1 Year;47.0943;45.6815;47.0943;05-Apr-2017
101169;SBI Magnum Children Benefit Plan- REGULAR PLAN -Holding Held for <= 1 Year;46.9358;45.5277;46.9358;06-Apr-2017
101169;SBI Magnum Children Benefit Plan- REGULAR PLAN -Holding Held for <= 1 Year;46.9087;45.5014;46.9087;07-Apr-2017
101169;SBI Magnum Children Benefit Plan- REGULAR PLAN -Holding Held for <= 1 Year;46.9837;45.5742;46.9837;10-Apr-2017
101169;SBI Magnum Children Benefit Plan- REGULAR PLAN -Holding Held for <= 1 Year;47.2133;45.7969;47.2133;11-Apr-2017
101169;SBI Magnum Children Benefit Plan- REGULAR PLAN -Holding Held for <= 1 Year;47.1804;45.7650;47.1804;12-Apr-2017
101169;SBI Magnum Children Benefit Plan- REGULAR PLAN -Holding Held for <= 1 Year;47.2009;45.7849;47.2009;13-Apr-2017
101169;SBI Magnum Children Benefit Plan- REGULAR PLAN -Holding Held for <= 1 Year;47.1869;45.7713;47.1869;17-Apr-2017
101169;SBI Magnum Children Benefit Plan- REGULAR PLAN -Holding Held for <= 1 Year;47.2044;45.7883;47.2044;18-Apr-2017
101169;SBI Magnum Children Benefit Plan- REGULAR PLAN -Holding Held for <= 1 Year;47.3466;45.9262;47.3466;19-Apr-2017
101169;SBI Magnum Children Benefit Plan- REGULAR PLAN -Holding Held for <= 1 Year;47.4433;46.0200;47.4433;20-Apr-2017
101169;SBI Magnum Children Benefit Plan- REGULAR PLAN -Holding Held for <= 1 Year;47.4386;46.0154;47.4386;21-Apr-2017
101169;SBI Magnum Children Benefit Plan- REGULAR PLAN -Holding Held for <= 1 Year;47.5791;46.1517;47.5791;24-Apr-2017
101169;SBI Magnum Children Benefit Plan- REGULAR PLAN -Holding Held for <= 1 Year;47.7041;46.2730;47.7041;25-Apr-2017
101169;SBI Magnum Children Benefit Plan- REGULAR PLAN -Holding Held for <= 1 Year;47.5780;46.1507;47.5780;26-Apr-2017
101169;SBI Magnum Children Benefit Plan- REGULAR PLAN -Holding Held for <= 1 Year;47.5364;46.1103;47.5364;27-Apr-2017
101169;SBI Magnum Children Benefit Plan- REGULAR PLAN -Holding Held for <= 1 Year;47.5714;46.1443;47.5714;28-Apr-2017
